Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-15/11:17:29 AM,M2   ,1013,0,29.5312,9.61,11.49,30.06,9.61,11.34,30.4088,9.61,11.44,30.5175,9.61,11.49,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:30 AM,M2   ,1013,0,29.5412,9.61,11.48,30.0587,9.61,11.34,30.3975,9.61,11.45,30.5025,9.61,11.51,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:31 AM,M2   ,1013,0,29.5475,9.61,11.48,30.0538,9.61,11.35,30.3837,9.61,11.46,30.5188,9.61,11.49,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:32 AM,M2   ,1013,0,29.53,9.61,11.49,30.08,9.61,11.32,30.41,9.61,11.44,30.51,9.61,11.5,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:33 AM,M2   ,1013,0,29.56,9.61,11.46,30.06,9.61,11.34,30.39,9.61,11.46,30.53,9.61,11.48,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:34 AM,M2   ,1013,0,29.5587,9.61,11.46,30.075,9.61,11.33,30.3825,9.61,11.47,30.5012,9.61,11.51,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:35 AM,M2   ,1013,0,29.5488,9.61,11.47,30.0425,9.61,11.36,30.3987,9.61,11.45,30.5075,9.61,11.5,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6087,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:36 AM,M2   ,1013,0,29.5388,9.6,11.49,30.06,9.6,11.35,30.3925,9.6,11.46,30.4912,9.6,11.52,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:37 AM,M2   ,1013,0,29.5325,9.6,11.5,30.0612,9.6,11.35,30.41,9.6,11.44,30.5012,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:38 AM,M2   ,1013,0,29.5512,9.6,11.48,30.0688,9.6,11.34,30.4075,9.6,11.44,30.51,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:39 AM,M2   ,1013,0,29.56,9.6,11.47,30.06,9.6,11.35,30.3888,9.6,11.46,30.5088,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:40 AM,M2   ,1013,0,29.56,9.6,11.47,30.06,9.6,11.35,30.38,9.6,11.47,30.5,9.6,11.52,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:41 AM,M2   ,1013,0,29.5488,9.6,11.48,30.0625,9.6,11.35,30.4088,9.6,11.44,30.5025,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:42 AM,M2   ,1013,0,29.545,9.6,11.48,30.0787,9.6,11.33,30.4012,9.6,11.45,30.5188,9.6,11.5,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:43 AM,M2   ,1013,0,29.58,9.6,11.45,30.0688,9.6,11.34,30.4075,9.6,11.44,30.5125,9.6,11.5,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:44 AM,M2   ,1013,0,29.58,9.6,11.45,30.06,9.6,11.35,30.39,9.6,11.46,30.53,9.6,11.48,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:45 AM,M2   ,1013,0,29.55,9.61,11.47,30.07,9.61,11.33,30.41,9.61,11.44,30.5,9.61,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:46 AM,M2   ,1013,0,29.5475,9.61,11.48,30.0712,9.61,11.33,30.41,9.61,11.44,30.5025,9.61,11.51,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:47 AM,M2   ,1013,0,29.535,9.61,11.49,30.0787,9.61,11.32,30.4075,9.61,11.44,30.5212,9.61,11.49,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6087,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:48 AM,M2   ,1013,0,29.5675,9.6,11.46,30.0688,9.6,11.34,30.3912,9.6,11.46,30.5263,9.6,11.49,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:49 AM,M2   ,1013,0,29.5488,9.6,11.48,30.0612,9.6,11.35,30.4,9.6,11.45,30.5025,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:50 AM,M2   ,1013,0,29.54,9.6,11.49,30.07,9.6,11.34,30.4,9.6,11.45,30.52,9.6,11.5,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:51 AM,M2   ,1013,0,29.5425,9.6,11.48,30.06,9.6,11.35,30.41,9.6,11.44,30.5138,9.6,11.5,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6013,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:52 AM,M2   ,1013,0,29.5612,9.61,11.46,30.0587,9.61,11.34,30.4088,9.61,11.44,30.5375,9.61,11.47,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:53 AM,M2   ,1013,0,29.57,9.61,11.45,30.0525,9.61,11.35,30.4012,9.61,11.45,30.5188,9.61,11.49,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:54 AM,M2   ,1013,0,29.565,9.61,11.46,30.0663,9.61,11.34,30.4112,9.61,11.44,30.5088,9.61,11.5,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6087,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:55 AM,M2   ,1013,0,29.53,9.6,11.5,30.04,9.6,11.37,30.42,9.6,11.43,30.5,9.6,11.52,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:56 AM,M2   ,1013,0,29.5787,9.6,11.45,30.0437,9.6,11.36,30.4,9.6,11.45,30.51,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:57 AM,M2   ,1013,0,29.57,9.6,11.46,30.0688,9.6,11.34,30.4,9.6,11.45,30.5088,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:58 AM,M2   ,1013,0,29.57,9.6,11.46,30.06,9.6,11.35,30.4,9.6,11.45,30.5,9.6,11.52,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:17:59 AM,M2   ,1013,0,29.5675,9.6,11.46,30.0587,9.6,11.35,30.3863,9.6,11.47,30.5088,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:00 AM,M2   ,1013,0,29.5525,9.6,11.47,30.0512,9.6,11.36,30.4275,9.6,11.42,30.5012,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:01 AM,M2   ,1013,0,29.57,9.6,11.46,30.06,9.6,11.35,30.41,9.6,11.44,30.51,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:02 AM,M2   ,1013,0,29.5488,9.6,11.48,30.0775,9.6,11.33,30.3888,9.6,11.46,30.5113,9.6,11.5,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:03 AM,M2   ,1013,0,29.54,9.6,11.49,30.0587,9.6,11.35,30.3825,9.6,11.47,30.52,9.6,11.49,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6013,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:04 AM,M2   ,1013,0,29.5412,9.61,11.48,30.05,9.61,11.35,30.4012,9.61,11.45,30.5212,9.61,11.49,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.61,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:05 AM,M2   ,1013,0,29.5475,9.61,11.48,30.0512,9.61,11.35,30.4088,9.61,11.44,30.5312,9.61,11.48,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6087,9.61,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:06 AM,M2   ,1013,0,29.5325,9.6,11.5,30.0587,9.6,11.35,30.3987,9.6,11.45,30.535,9.6,11.48,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,9.61,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:07 AM,M2   ,1013,0,29.5538,9.6,11.47,30.0512,9.6,11.36,30.3888,9.6,11.46,30.5025,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:08 AM,M2   ,1013,0,29.5775,9.6,11.45,30.0612,9.6,11.35,30.38,9.6,11.47,30.5175,9.6,11.5,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:09 AM,M2   ,1013,0,29.56,9.6,11.47,30.07,9.6,11.34,30.38,9.6,11.47,30.5,9.6,11.52,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:10 AM,M2   ,1013,0,29.5325,9.6,11.5,30.0787,9.6,11.33,30.4012,9.6,11.45,30.5175,9.6,11.5,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:11 AM,M2   ,1013,0,29.55,9.6,11.48,30.07,9.6,11.34,30.41,9.6,11.44,30.5025,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:12 AM,M2   ,1013,0,29.5563,9.6,11.47,30.0675,9.6,11.34,30.4075,9.6,11.44,30.52,9.6,11.5,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:13 AM,M2   ,1013,0,29.5963,9.6,11.43,30.05,9.6,11.36,30.3875,9.6,11.47,30.5212,9.6,11.49,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:14 AM,M2   ,1013,0,29.5688,9.6,11.46,30.0525,9.6,11.36,30.375,9.6,11.48,30.5288,9.6,11.49,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.5987,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:15 AM,M2   ,1013,0,29.5538,9.59,11.48,30.0675,9.59,11.35,30.4062,9.59,11.45,30.5175,9.59,11.5,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:16 AM,M2   ,1013,0,29.5138,9.59,11.52,30.0512,9.59,11.36,30.3812,9.59,11.48,30.5025,9.59,11.52,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:17 AM,M2   ,1013,0,29.5388,9.59,11.49,30.06,9.59,11.35,30.3938,9.59,11.46,30.5162,9.59,11.5,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:18 AM,M2   ,1013,0,29.5325,9.59,11.5,30.0612,9.59,11.35,30.4188,9.59,11.44,30.4912,9.59,11.53,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:19 AM,M2   ,1013,0,29.555,9.59,11.48,30.07,9.59,11.34,30.4075,9.59,11.45,30.5025,9.59,11.52,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:20 AM,M2   ,1013,0,29.5888,9.59,11.44,30.07,9.59,11.34,30.3912,9.59,11.47,30.5162,9.59,11.5,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:21 AM,M2   ,1013,0,29.58,9.59,11.45,30.07,9.59,11.34,30.4,9.59,11.46,30.49,9.59,11.53,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:22 AM,M2   ,1013,0,29.5538,9.6,11.47,30.0525,9.6,11.36,30.3863,9.6,11.47,30.52,9.6,11.5,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:23 AM,M2   ,1013,0,29.5775,9.6,11.45,30.0712,9.6,11.34,30.425,9.6,11.43,30.5212,9.6,11.49,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.5987,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:24 AM,M2   ,1013,0,29.56,9.59,11.47,30.08,9.59,11.33,30.39,9.59,11.47,30.53,9.59,11.49,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:25 AM,M2   ,1013,0,29.56,9.59,11.47,30.07,9.59,11.34,30.38,9.59,11.48,30.53,9.59,11.49,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:26 AM,M2   ,1013,0,29.5587,9.6,11.47,30.0762,9.6,11.33,30.3863,9.6,11.47,30.5188,9.6,11.5,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.5987,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:27 AM,M2   ,1013,0,29.5512,9.59,11.48,30.0512,9.59,11.36,30.4275,9.59,11.43,30.51,9.59,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:28 AM,M2   ,1013,0,29.5612,9.59,11.47,30.0625,9.59,11.35,30.4088,9.59,11.45,30.5088,9.59,11.51,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:29 AM,M2   ,1013,0,29.5637,9.59,11.47,30.0775,9.59,11.34,30.4037,9.59,11.45,30.5,9.59,11.52,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:30 AM,M2   ,1013,0,29.5212,9.59,11.51,30.06,9.59,11.35,30.4262,9.59,11.43,30.5,9.59,11.52,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:31 AM,M2   ,1013,0,29.5363,9.59,11.5,30.0587,9.59,11.35,30.3987,9.59,11.46,30.5038,9.59,11.52,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:32 AM,M2   ,1013,0,29.5762,9.59,11.46,30.0512,9.59,11.36,30.3938,9.59,11.46,30.5288,9.59,11.49,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:33 AM,M2   ,1013,0,29.5488,9.59,11.48,30.0612,9.59,11.35,30.42,9.59,11.44,30.5188,9.59,11.5,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.5913,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:34 AM,M2   ,1013,0,29.5412,9.6,11.49,30.0712,9.6,11.34,30.4213,9.6,11.43,30.5088,9.6,11.51,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.6,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:35 AM,M2   ,1013,0,29.55,9.6,11.48,30.0812,9.6,11.33,30.43,9.6,11.42,30.5038,9.6,11.51,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.5987,9.6,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:36 AM,M2   ,1013,0,29.5512,9.59,11.48,30.0862,9.59,11.33,30.4262,9.59,11.43,30.5275,9.59,11.49,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,9.6,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-15/11:18:37 AM,M2   ,1013,0,29.5625,9.59,11.47,30.0625,9.59,11.35,30.4012,9.59,11.46,30.5125,9.59,11.51,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,9.59,NaN,NaN,NaN,NaN,NaN,9.59,9.59,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
