Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [V],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-25/4:02:15 PM,M1   ,1013,0,29.99,10.16,11,30.02,10.16,11.04,29.8,10.16,11.08,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:16 PM,M1   ,1013,0,30.01,10.16,10.98,30.03,10.16,11.03,29.8,10.16,11.08,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:17 PM,M1   ,1013,0,30,10.16,10.99,30.01,10.16,11.05,29.79,10.16,11.09,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:18 PM,M1   ,1013,0,30,10.16,10.99,30.03,10.16,11.03,29.81,10.16,11.07,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:19 PM,M1   ,1013,0,30,10.17,10.99,30.02,10.17,11.04,29.82,10.17,11.06,NaN,10.17,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:20 PM,M1   ,1013,0,29.98,10.16,11.01,30.03,10.16,11.03,29.81,10.16,11.07,NaN,10.16,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:21 PM,M1   ,1013,0,30.01,10.17,10.98,30.02,10.17,11.04,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:22 PM,M1   ,1013,0,30.01,10.17,10.98,30.03,10.17,11.03,29.81,10.17,11.07,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:23 PM,M1   ,1013,0,30,10.16,10.99,30.03,10.16,11.03,29.81,10.16,11.07,NaN,10.16,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:24 PM,M1   ,1013,0,29.98,10.16,11.01,30.03,10.16,11.03,29.81,10.16,11.07,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:25 PM,M1   ,1013,0,30.02,10.16,10.97,30.02,10.16,11.04,29.8,10.16,11.08,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:26 PM,M1   ,1013,0,29.99,10.16,11,30.03,10.16,11.03,29.81,10.16,11.07,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:27 PM,M1   ,1013,0,30.02,10.16,10.97,30.03,10.16,11.03,29.8,10.16,11.08,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:28 PM,M1   ,1013,0,29.99,10.17,11,30.02,10.17,11.04,29.81,10.17,11.07,NaN,10.17,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:29 PM,M1   ,1013,0,30,10.17,10.99,30.03,10.17,11.03,29.79,10.17,11.09,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:30 PM,M1   ,1013,0,30.01,10.17,10.98,30.03,10.17,11.03,29.79,10.17,11.09,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:31 PM,M1   ,1013,0,29.97,10.17,11.02,30.02,10.17,11.04,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:32 PM,M1   ,1013,0,30.02,10.17,10.97,30,10.17,11.05,29.81,10.17,11.07,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:33 PM,M1   ,1013,0,30.02,10.17,10.97,30.01,10.17,11.05,29.81,10.17,11.07,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:34 PM,M1   ,1013,0,29.99,10.17,11,30.03,10.17,11.03,29.79,10.17,11.09,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:35 PM,M1   ,1013,0,29.98,10.17,11.01,30.03,10.17,11.03,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:36 PM,M1   ,1013,0,30.01,10.17,10.98,30.03,10.17,11.03,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:37 PM,M1   ,1013,0,30,10.17,10.99,30.03,10.17,11.03,29.82,10.17,11.06,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:38 PM,M1   ,1013,0,30.02,10.17,10.97,30.02,10.17,11.04,29.82,10.17,11.06,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:39 PM,M1   ,1013,0,29.99,10.17,11,30.03,10.17,11.03,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:40 PM,M1   ,1013,0,30,10.17,10.99,30.04,10.17,11.02,29.79,10.17,11.09,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:41 PM,M1   ,1013,0,30.02,10.16,10.97,30.03,10.16,11.03,29.81,10.16,11.07,NaN,10.16,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:42 PM,M1   ,1013,0,30,10.16,10.99,30.04,10.16,11.02,29.8,10.16,11.08,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:43 PM,M1   ,1013,0,30,10.16,10.99,30.04,10.16,11.02,29.8,10.16,11.08,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.16,10.16,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:44 PM,M1   ,1013,0,30.04,10.17,10.95,30.04,10.17,11.02,29.79,10.17,11.09,NaN,10.17,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,10.16,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:45 PM,M1   ,1013,0,29.99,10.17,11,30.02,10.17,11.04,29.78,10.17,11.1,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:46 PM,M1   ,1013,0,30.02,10.17,10.97,30.03,10.17,11.03,29.81,10.17,11.07,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:47 PM,M1   ,1013,0,30.01,10.17,10.98,30.03,10.17,11.03,29.79,10.17,11.09,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:48 PM,M1   ,1013,0,30,10.17,10.99,30.02,10.17,11.04,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:49 PM,M1   ,1013,0,30.01,10.17,10.98,30.01,10.17,11.05,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:50 PM,M1   ,1013,0,30.01,10.17,10.98,30.03,10.17,11.03,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:51 PM,M1   ,1013,0,29.99,10.17,11,30.03,10.17,11.03,29.79,10.17,11.09,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:52 PM,M1   ,1013,0,30.02,10.17,10.97,30.04,10.17,11.02,29.81,10.17,11.07,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:53 PM,M1   ,1013,0,29.98,10.17,11.01,30.03,10.17,11.03,29.78,10.17,11.1,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:54 PM,M1   ,1013,0,29.98,10.17,11.01,30.03,10.17,11.03,29.81,10.17,11.07,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:55 PM,M1   ,1013,0,30,10.17,10.99,30.04,10.17,11.02,29.79,10.17,11.09,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:56 PM,M1   ,1013,0,30,10.17,10.99,30.03,10.17,11.03,29.78,10.17,11.1,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:57 PM,M1   ,1013,0,30,10.17,10.99,30.01,10.17,11.05,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:58 PM,M1   ,1013,0,29.99,10.17,11,30.03,10.17,11.03,29.79,10.17,11.09,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:02:59 PM,M1   ,1013,0,30.01,10.17,10.98,30.03,10.17,11.03,29.81,10.17,11.07,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:00 PM,M1   ,1013,0,30.03,10.17,10.96,30.02,10.17,11.04,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:01 PM,M1   ,1013,0,29.98,10.18,11,30.04,10.18,11.01,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:02 PM,M1   ,1013,0,30.03,10.17,10.96,30.04,10.17,11.02,29.8,10.17,11.08,NaN,10.17,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.17,10.17,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:03 PM,M1   ,1013,0,29.99,10.18,10.99,30.02,10.18,11.03,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,10.17,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:04 PM,M1   ,1013,0,30.01,10.18,10.97,30.02,10.18,11.03,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:05 PM,M1   ,1013,0,29.99,10.18,10.99,30.03,10.18,11.02,29.81,10.18,11.06,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:06 PM,M1   ,1013,0,30,10.18,10.98,30.04,10.18,11.01,29.79,10.18,11.08,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:07 PM,M1   ,1013,0,30,10.18,10.98,30.04,10.18,11.01,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:08 PM,M1   ,1013,0,30.03,10.18,10.95,30.03,10.18,11.02,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:09 PM,M1   ,1013,0,30,10.18,10.98,30.04,10.18,11.01,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:10 PM,M1   ,1013,0,30.01,10.18,10.97,30.04,10.18,11.01,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:11 PM,M1   ,1013,0,29.99,10.18,10.99,30.04,10.18,11.01,29.81,10.18,11.06,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:12 PM,M1   ,1013,0,30,10.18,10.98,30.03,10.18,11.02,29.81,10.18,11.06,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:13 PM,M1   ,1013,0,30,10.18,10.98,30.04,10.18,11.01,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:14 PM,M1   ,1013,0,30.02,10.18,10.96,30.04,10.18,11.01,29.78,10.18,11.09,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:15 PM,M1   ,1013,0,30.02,10.18,10.96,30.03,10.18,11.02,29.79,10.18,11.08,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:16 PM,M1   ,1013,0,29.99,10.18,10.99,30.04,10.18,11.01,29.79,10.18,11.08,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:17 PM,M1   ,1013,0,30,10.18,10.98,30.04,10.18,11.01,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:18 PM,M1   ,1013,0,30,10.18,10.98,30.02,10.18,11.03,29.81,10.18,11.06,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:19 PM,M1   ,1013,0,30.02,10.18,10.96,30.04,10.18,11.01,29.8,10.18,11.07,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:20 PM,M1   ,1013,0,30.02,10.18,10.96,30.04,10.18,11.01,29.81,10.18,11.06,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:21 PM,M1   ,1013,0,30.01,10.19,10.97,30.03,10.19,11.02,29.79,10.19,11.08,NaN,10.19,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.19,10.19,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:22 PM,M1   ,1013,0,30.02,10.19,10.96,30.03,10.19,11.02,29.8,10.19,11.07,NaN,10.19,NaN,NaN,10.19,NaN,NaN,10.19,NaN,NaN,10.19,NaN,NaN,10.19,NaN,NaN,NaN,NaN,NaN,10.19,10.19,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:23 PM,M1   ,1013,0,29.98,10.18,11,30.03,10.18,11.02,29.78,10.18,11.09,NaN,10.18,NaN,NaN,10.19,NaN,NaN,10.19,NaN,NaN,10.19,NaN,NaN,10.19,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-25/4:03:24 PM,M1   ,1013,0,30.01,10.18,10.97,30.04,10.18,11.01,29.81,10.18,11.06,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,10.18,NaN,NaN,NaN,NaN,NaN,10.18,10.18,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
