Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-22/10:21:07 AM,M4   ,1013,0,30.31,10.06,10.83,30.76,10.06,10.81,30.995,10.06,10.83,30.835,10.06,10.95,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:08 AM,M4   ,1013,0,30.3025,10.06,10.83,30.7375,10.06,10.83,30.9975,10.06,10.83,30.8325,10.06,10.95,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:09 AM,M4   ,1013,0,30.3,10.06,10.84,30.73,10.06,10.84,31,10.06,10.83,30.8075,10.06,10.98,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:10 AM,M4   ,1013,0,30.3075,10.07,10.83,30.745,10.07,10.82,31,10.07,10.82,30.815,10.07,10.96,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.0675,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:11 AM,M4   ,1013,0,30.3025,10.07,10.83,30.7425,10.07,10.82,31.0075,10.07,10.81,30.8275,10.07,10.95,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:12 AM,M4   ,1013,0,30.2775,10.06,10.86,30.7475,10.06,10.82,31.01,10.06,10.82,30.815,10.06,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.0625,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:13 AM,M4   ,1013,0,30.3,10.06,10.84,30.7425,10.06,10.82,31.0025,10.06,10.82,30.81,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:14 AM,M4   ,1013,0,30.31,10.06,10.83,30.7475,10.06,10.82,31.0075,10.06,10.82,30.81,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:15 AM,M4   ,1013,0,30.295,10.06,10.84,30.7425,10.06,10.82,31.01,10.06,10.82,30.8025,10.06,10.98,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:16 AM,M4   ,1013,0,30.29,10.06,10.85,30.7475,10.06,10.82,31.0175,10.06,10.81,30.8075,10.06,10.98,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:17 AM,M4   ,1013,0,30.2975,10.06,10.84,30.735,10.06,10.83,31.0125,10.06,10.81,30.8175,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:18 AM,M4   ,1013,0,30.285,10.06,10.85,30.73,10.06,10.84,31.01,10.06,10.82,30.82,10.06,10.96,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:19 AM,M4   ,1013,0,30.2725,10.07,10.86,30.7525,10.07,10.81,31.0175,10.07,10.81,30.8125,10.07,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.0675,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:20 AM,M4   ,1013,0,30.2775,10.07,10.85,30.745,10.07,10.82,31.0125,10.07,10.81,30.8175,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:21 AM,M4   ,1013,0,30.2875,10.06,10.85,30.7475,10.06,10.82,31.0175,10.06,10.81,30.8125,10.06,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.0625,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:22 AM,M4   ,1013,0,30.29,10.06,10.85,30.7575,10.06,10.81,31.02,10.06,10.81,30.81,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:23 AM,M4   ,1013,0,30.29,10.06,10.85,30.7525,10.06,10.82,30.99,10.06,10.84,30.8175,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:24 AM,M4   ,1013,0,30.29,10.06,10.85,30.7425,10.06,10.82,30.995,10.06,10.83,30.8125,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:25 AM,M4   ,1013,0,30.275,10.06,10.86,30.74,10.06,10.83,31.0075,10.06,10.82,30.8025,10.06,10.98,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:26 AM,M4   ,1013,0,30.285,10.06,10.85,30.755,10.06,10.81,31.01,10.06,10.82,30.815,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:27 AM,M4   ,1013,0,30.29,10.06,10.85,30.745,10.06,10.82,31.01,10.06,10.82,30.8125,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:28 AM,M4   ,1013,0,30.2975,10.06,10.84,30.74,10.06,10.83,30.995,10.06,10.83,30.81,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:29 AM,M4   ,1013,0,30.285,10.06,10.85,30.74,10.06,10.83,31.005,10.06,10.82,30.81,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:30 AM,M4   ,1013,0,30.28,10.06,10.86,30.7325,10.06,10.83,31.0175,10.06,10.81,30.81,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:31 AM,M4   ,1013,0,30.295,10.06,10.84,30.73,10.06,10.84,31.0125,10.06,10.81,30.81,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:32 AM,M4   ,1013,0,30.3075,10.07,10.83,30.745,10.07,10.82,31.0025,10.07,10.82,30.8025,10.07,10.98,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.0675,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:33 AM,M4   ,1013,0,30.295,10.07,10.84,30.7425,10.07,10.82,31.015,10.07,10.81,30.815,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:34 AM,M4   ,1013,0,30.2975,10.07,10.83,30.74,10.07,10.82,31.005,10.07,10.82,30.82,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:35 AM,M4   ,1013,0,30.2925,10.06,10.84,30.74,10.06,10.83,31,10.06,10.83,30.805,10.06,10.98,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.0625,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:36 AM,M4   ,1013,0,30.2825,10.06,10.85,30.74,10.06,10.83,31.015,10.06,10.81,30.815,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:37 AM,M4   ,1013,0,30.295,10.06,10.84,30.725,10.06,10.84,31.005,10.06,10.82,30.8125,10.06,10.97,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:38 AM,M4   ,1013,0,30.3,10.06,10.84,30.735,10.06,10.83,31.0075,10.06,10.82,30.825,10.06,10.96,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:39 AM,M4   ,1013,0,30.2925,10.06,10.84,30.74,10.06,10.83,31.01,10.06,10.82,30.83,10.06,10.95,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.06,10.06,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:40 AM,M4   ,1013,0,30.275,10.07,10.86,30.7325,10.07,10.83,31.0025,10.07,10.82,30.8,10.07,10.98,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,10.06,NaN,NaN,NaN,NaN,NaN,10.0675,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:41 AM,M4   ,1013,0,30.285,10.07,10.85,30.7375,10.07,10.82,31,10.07,10.82,30.805,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:42 AM,M4   ,1013,0,30.2825,10.07,10.85,30.7475,10.07,10.82,30.9925,10.07,10.83,30.8025,10.07,10.98,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:43 AM,M4   ,1013,0,30.295,10.07,10.84,30.75,10.07,10.81,31.005,10.07,10.82,30.8075,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:44 AM,M4   ,1013,0,30.2925,10.07,10.84,30.7425,10.07,10.82,31.0025,10.07,10.82,30.81,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:45 AM,M4   ,1013,0,30.305,10.07,10.83,30.74,10.07,10.82,31,10.07,10.82,30.825,10.07,10.95,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:46 AM,M4   ,1013,0,30.3025,10.07,10.83,30.755,10.07,10.81,31.0075,10.07,10.81,30.815,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:47 AM,M4   ,1013,0,30.285,10.07,10.85,30.76,10.07,10.8,31.01,10.07,10.81,30.81,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:48 AM,M4   ,1013,0,30.3025,10.07,10.83,30.76,10.07,10.8,31.01,10.07,10.81,30.8175,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:49 AM,M4   ,1013,0,30.295,10.07,10.84,30.7375,10.07,10.82,31.0025,10.07,10.82,30.82,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:50 AM,M4   ,1013,0,30.2975,10.07,10.83,30.73,10.07,10.83,31.0075,10.07,10.81,30.8125,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:51 AM,M4   ,1013,0,30.2925,10.07,10.84,30.745,10.07,10.82,30.98,10.07,10.84,30.8175,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:52 AM,M4   ,1013,0,30.2825,10.07,10.85,30.7425,10.07,10.82,30.985,10.07,10.84,30.8275,10.07,10.95,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:53 AM,M4   ,1013,0,30.2875,10.07,10.84,30.725,10.07,10.84,30.9975,10.07,10.82,30.83,10.07,10.95,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:54 AM,M4   ,1013,0,30.2825,10.07,10.85,30.735,10.07,10.83,31.0075,10.07,10.81,30.8225,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:55 AM,M4   ,1013,0,30.295,10.07,10.84,30.7325,10.07,10.83,31.01,10.07,10.81,30.82,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:56 AM,M4   ,1013,0,30.3075,10.07,10.82,30.745,10.07,10.82,31.01,10.07,10.81,30.8275,10.07,10.95,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:57 AM,M4   ,1013,0,30.2875,10.07,10.84,30.7425,10.07,10.82,31.01,10.07,10.81,30.8225,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:58 AM,M4   ,1013,0,30.3025,10.07,10.83,30.7475,10.07,10.82,31.01,10.07,10.81,30.8125,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:21:59 AM,M4   ,1013,0,30.3025,10.07,10.83,30.75,10.07,10.81,31.01,10.07,10.81,30.8175,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:00 AM,M4   ,1013,0,30.3075,10.07,10.82,30.75,10.07,10.81,31.01,10.07,10.81,30.8275,10.07,10.95,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:01 AM,M4   ,1013,0,30.31,10.07,10.82,30.75,10.07,10.81,30.995,10.07,10.83,30.8225,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:02 AM,M4   ,1013,0,30.295,10.07,10.84,30.75,10.07,10.81,31.0125,10.07,10.81,30.8125,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:03 AM,M4   ,1013,0,30.305,10.07,10.83,30.735,10.07,10.83,31.005,10.07,10.82,30.8175,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:04 AM,M4   ,1013,0,30.325,10.07,10.81,30.73,10.07,10.83,31.0075,10.07,10.81,30.82,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:05 AM,M4   ,1013,0,30.3075,10.07,10.82,30.73,10.07,10.83,31.01,10.07,10.81,30.82,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:06 AM,M4   ,1013,0,30.3075,10.08,10.82,30.7375,10.08,10.82,31.01,10.08,10.81,30.805,10.08,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.0775,10.08,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:07 AM,M4   ,1013,0,30.295,10.08,10.83,30.74,10.08,10.82,31.01,10.08,10.81,30.8075,10.08,10.97,NaN,10.08,NaN,NaN,10.08,NaN,NaN,10.08,NaN,NaN,10.08,NaN,NaN,NaN,NaN,NaN,10.08,10.08,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:08 AM,M4   ,1013,0,30.305,10.07,10.83,30.7325,10.07,10.83,31.0025,10.07,10.82,30.8175,10.07,10.96,NaN,10.08,NaN,NaN,10.08,NaN,NaN,10.08,NaN,NaN,10.08,NaN,NaN,NaN,NaN,NaN,10.0725,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:09 AM,M4   ,1013,0,30.31,10.07,10.82,30.7225,10.07,10.84,31.015,10.07,10.81,30.805,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:10 AM,M4   ,1013,0,30.295,10.07,10.84,30.75,10.07,10.81,31.0125,10.07,10.81,30.8075,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:11 AM,M4   ,1013,0,30.2975,10.07,10.83,30.7525,10.07,10.81,31.01,10.07,10.81,30.8175,10.07,10.96,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:12 AM,M4   ,1013,0,30.3075,10.07,10.82,30.7425,10.07,10.82,31.0025,10.07,10.82,30.8125,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:13 AM,M4   ,1013,0,30.295,10.07,10.84,30.74,10.07,10.82,31,10.07,10.82,30.81,10.07,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.07,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:14 AM,M4   ,1013,0,30.3125,10.08,10.82,30.7475,10.08,10.81,31,10.08,10.82,30.8025,10.08,10.97,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,10.07,NaN,NaN,NaN,NaN,NaN,10.0775,10.08,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:22:15 AM,M4   ,1013,0,30.32,10.07,10.81,30.7575,10.07,10.8,31.0075,10.07,10.81,30.8075,10.07,10.97,NaN,10.08,NaN,NaN,10.08,NaN,NaN,10.08,NaN,NaN,10.08,NaN,NaN,NaN,NaN,NaN,10.0725,10.07,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
